bus,v_mag,v_angle
147.0,1.058041,-12.920164280648939
148.0,1.0346247936723119,-8.095634124096032
149.0,1.0216059888209694,-40.74615771016212
150.0,1.062129,2.479197295122343
151.0,1.013748,-21.53638786207693
152.0,1.0503413625905533,-3.3667192238909998
153.0,1.0114127659418273,-29.891528737607434
154.0,1.0167454710806914,-37.90095392153972
155.0,1.0198403251754815,-27.55689761525465
156.0,0.9523285127176032,-29.64119172590716
157.0,1.0146532757952011,-11.727696037543579
158.0,1.0148361625950235,7.341183870386997
159.0,1.0123505291272996,-27.599837129266906
160.0,1.030935779843754,3.254581609593752
161.0,1.0735206446878731,-25.757447577902003
162.0,1.052309231235633,-15.580418187483243
163.0,1.0407391591612534,-10.663922844934739
164.0,1.0205681731938478,-0.5720288103520452
165.0,1.0718470635191377,-21.87762237531062
166.0,1.040747,12.813387979005624
167.0,1.0395281741866615,-4.043413485198171
168.0,1.0331765434150852,14.479373538230181
169.0,1.0301825634066841,-27.319640597074102
170.0,1.011445661822473,35.990583759936825
171.0,1.0619147625440377,-25.639070792615584
172.0,1.0096684412020172,-48.21438018132758
173.0,1.0546014235872512,15.450886253575801
174.0,1.0705553957316214,-28.121937219028272
175.0,1.0038112713943328,-39.13310532111021
176.0,1.0322162725623947,-26.43686840316807
177.0,0.9697716994892807,-44.24927683880949
178.0,1.009175610392997,-28.191260137890612
179.0,1.0414360040973027,-50.892791150693306
180.0,1.0295303093619335,-26.29944907385477
181.0,1.0405924893694123,-37.245791093282556
182.0,1.0350440635528093,39.619855491500886
183.0,1.0272710206181082,-27.00034662526538
184.0,1.0367592685856075,-11.79427413821138
185.0,1.0079424522352936,-4.8015639122501
186.0,1.0088517624429434,-28.658520881391553
187.0,1.002473762751358,-36.48256127197339
188.0,1.0142865698575187,-19.71222699758579
189.0,1.0012294850585548,-26.30046199897775
190.0,1.025544,-19.7661466732567
191.0,1.016207400582761,-36.27857431010117
192.0,1.048355,66.12608743308095
193.0,1.029937734789072,24.866908534830642
194.0,1.02931,13.072083665533755
195.0,1.0489118603186725,-8.724908358323669
196.0,1.0673262927068585,-26.388853127375924
197.0,1.096637094549144,45.47175250887664
198.0,1.0106993474713037,-16.25250610872486
199.0,1.0175474377099618,0.5312145534414399
200.0,1.0109784583743688,61.67169501687867
201.0,1.0189004954053988,-52.37725911882384
202.0,1.0287720820411608,-0.2810180527510179
203.0,1.0348543999534516,15.656262824224052
204.0,1.054699477425946,-22.101371966051772
205.0,1.0172730734314726,5.199003263115799
206.0,1.0625387730527733,-19.651138454477405
207.0,1.0206826163627891,-13.36732690321512
208.0,1.0453814595998554,-29.01232273151231
209.0,1.026832,-34.42612750571829
210.0,0.9592699089683376,-35.16854702030633
211.0,1.028656719413987,13.821935509169617
212.0,1.0268482811669033,-4.377051803568094
213.0,1.0079016726608032,-33.19001789425165
214.0,1.079765,14.130234325834907
215.0,1.0022588299072965,-26.136791689730096
216.0,1.0369029354978287,-24.62511621329154
217.0,1.032594139801249,-2.6664838057602402
218.0,1.0479109561054845,-13.046856258207606
219.0,1.056623,-15.746854969753784
220.0,1.047116,-15.156766842133344
221.0,1.030636,-19.905508782505958
222.0,1.030494,64.70139349687688
223.0,1.0291670972453304,-19.608516478696057
224.0,0.9995060315508486,-18.2430950552581
225.0,1.0582925491071737,-20.188967311174128
226.0,1.0257002968845765,-32.13232429265466
227.0,1.0370510512977533,-21.24342420972641
228.0,1.0397536638871394,-7.251324832128828
229.0,1.0430092283032097,-26.75140328431468
230.0,1.0047115092922334,-47.875875782743535
231.0,1.0126999793535114,23.638582600526956
232.0,1.0116883842966908,-21.9852580920531
233.0,0.9505546783329459,-28.91982402600493
234.0,1.0115393622545963,-22.13003901939902
235.0,0.9887315691586714,-39.55321372053264
236.0,1.0230367123260673,-55.221698025500594
237.0,1.0303140133782198,38.63100332219207
238.0,1.042719025510526,-48.005561540531595
239.0,1.018711,-24.5854785421433
240.0,1.0133208449085587,-28.360454335981338
241.0,1.0356138555584007,59.108180495025415
242.0,1.0328025223035024,-2.6396956782829646
243.0,1.0173283370853734,17.07932112839496
244.0,1.0183202263774356,5.271169343063191
245.0,1.011096611486506,-28.457806159455384
246.0,1.06685,-21.396241052759127
247.0,0.9881439546204002,-22.329229708245848
248.0,1.0393153297281625,12.27682914591481
249.0,0.9988077171707331,-43.85553377847194
250.0,1.0517652807803042,10.027060287290652
251.0,1.014819492760317,11.51400346774785
252.0,1.0415291778449862,46.62351294767825
253.0,1.0287571110145093,-21.08901695560151
254.0,1.067614389790489,-26.066103798061132
255.0,1.059597,-14.208713456374745
256.0,1.036025990606906,-36.254669484310966
257.0,1.0269734989761974,-47.23840551121872
258.0,1.0355045137824457,-22.21348514243729
259.0,1.0149761788633134,-30.29776508139791
260.0,1.0224806493420588,-11.815522660742579
261.0,1.052669829986133,-46.70887801503321
262.0,1.0328069339804884,10.121804834618699
263.0,1.028681,2.489658072556176
264.0,1.010446667476694,-47.902235804526214
265.0,1.054347116489864,-25.906719642226555
266.0,1.0539289478354044,-43.36405624143979
267.0,1.0089654125707257,-52.650229345687784
268.0,1.0403472725992347,27.05787731687062
269.0,1.0163313719409448,-38.77049975745018
270.0,1.03838242203174,66.6329769288054
271.0,1.0341608367786186,-7.661966862473935
272.0,1.0510057074398462,-29.502056208526422
273.0,1.052319878740297,-25.57344550498785
274.0,1.016203160042038,-25.674188555106397
275.0,1.014851087044237,1.4102684802293701
276.0,1.0461508468111698,63.72990044383973
277.0,1.0114870468660695,-26.741824246578368
278.0,1.014153,-27.70633144281304
279.0,1.0014148014570081,-24.254879149400637
280.0,1.0303411643629616,-11.272153147553583
281.0,1.034532734029173,13.296934694933979
282.0,1.077605,-10.924787746836508
283.0,1.029648558862607,-12.035424480631292
284.0,1.0210887941727582,-49.873306346026425
285.0,1.0330225960730703,66.49512718662888
286.0,1.0169178371570866,6.540917288480949
287.0,1.0585029020022805,-14.929240544550378
288.0,1.0646811728833463,-18.904684419061955
289.0,1.046783,-30.855272140878963
290.0,1.0268933799815079,-20.190799265578725
291.0,1.0378665343463196,4.291907576101066
292.0,1.0403286175133946,-14.839567734632528
293.0,1.0674816152047037,-20.08802563923167
294.0,1.003375,-1.2825320416853494
295.0,1.0191986375086752,-28.556502063326263
296.0,0.9915367711294742,26.913797358007457
297.0,1.0320602296387615,4.667519089930013
298.0,1.042226076694149,-29.12384007054025
299.0,1.039248,-47.322349483824
300.0,1.018845421539422,-20.38782111503439
301.0,1.0167275454182514,-22.61031909128898
302.0,1.0245682806664471,10.155406440696769
303.0,1.008561384600071,-26.971516024175415
304.0,0.989558531982682,-55.411863830551475
305.0,1.0649939573704428,-32.89992134040483
306.0,1.0231500994709168,-18.772071656164957
307.0,1.0782027725573495,-22.61817142509747
308.0,0.825519264157147,-37.862498056280714
309.0,0.9883305598388462,13.392636153466094
310.0,1.155322,-19.15872623356244
311.0,1.0187830848700823,-1.1289156079329425
312.0,1.0619592779359557,11.6799238357179
313.0,1.025259,8.535356165567698
314.0,0.9976614359034418,-16.11804132430932
315.0,1.024281625940937,-37.41724771675987
316.0,1.0359586640952274,-4.852168307977658
317.0,1.0173748110768523,4.165170249932134
318.0,0.9948070869397647,-28.987286851748284
319.0,1.0189001840501195,-19.87706627091052
320.0,1.013336,11.17491179457575
321.0,1.0471079560273118,63.50387624039059
322.0,0.9602895476887734,-45.788788711991515
323.0,1.0215176314416612,6.7033038053618235
324.0,1.063285,52.52968244356284
325.0,1.0085421516125117,-1.0790088314148454
326.0,1.0404597528949382,27.10576468610808
327.0,1.0213769193750137,-12.440085495923123
328.0,1.017618,24.498984031893215
329.0,1.0195890931422225,-27.261674472517143
330.0,1.0532412474487551,10.638378780205162
331.0,0.948341340360325,-29.981819741820473
332.0,1.0324863698608977,-24.239442300251387
333.0,1.007309443378636,-42.695239036565724
334.0,1.0215552278712403,-5.677649170192327
335.0,0.9547412531259398,-29.6382551556639
336.0,1.0079529051744762,-18.71679088330889
337.0,1.0744316646009828,-19.15813491413536
338.0,1.046957,-6.2276118517282475
339.0,1.0341262067685961,-34.74343890725744
340.0,1.0664942819544105,-21.057983783065882
341.0,1.017157414646788,-27.37810952410168
342.0,1.0086222151781934,-32.4174079910442
343.0,1.0438428070050592,-20.868623593989014
344.0,1.0278511292956045,-1.3831204809030635
345.0,1.0382158496852765,-30.9731434926441
346.0,1.0372944284688423,-21.310020183622747
347.0,1.020949,-2.028938845690263
348.0,1.057894,-24.834023510192278
349.0,1.0458596036743346,8.587797468654465
350.0,1.0382989387662709,-24.337990873944015
351.0,1.0237209105764924,18.84208019466197
352.0,1.048835,0.5456940964064312
353.0,1.0533697642284106,-27.709953156293807
354.0,1.0473365299450836,-16.187430670349006
355.0,0.9947968160413363,-23.455629616689446
356.0,1.0469939242805288,-17.777452602859857
357.0,1.0140337799006893,-30.62279659247768
358.0,1.0328615150962885,10.933150637177622
359.0,1.0429156743367358,-13.749387826378818
360.0,1.0550674557513462,11.395938097560963
361.0,1.05949,17.168242054484907
362.0,1.0127136602668183,61.93172864174517
363.0,1.084920550573856,-34.680775869210606
364.0,1.0092362167976203,-36.310584164510495
365.0,1.0110814826580539,-20.56359099799704
366.0,1.0085091102734005,-3.896432068256608
367.0,1.0644384821292143,-23.632438706678165
368.0,1.0169602007943765,-32.84282925753109
369.0,1.04470044897709,13.689599006657433
370.0,1.0161214401585261,-1.3145910179790083
371.0,1.040612677485877,-18.198232636296552
372.0,1.074991,9.406514815054212
373.0,0.9770188004398138,-28.134559093724864
374.0,1.035028917679714,-22.401833161624474
375.0,1.0130720840516318,52.57068829656838
376.0,1.0309807993089506,-32.49719018452239
377.0,1.0214239113889259,10.41523232540246
378.0,1.0172955728836768,-7.142922568166209
379.0,0.9956321108818204,-29.656912229342417
380.0,1.0012587518933866,-34.199293491973926
381.0,0.9493499837880837,-34.099561562487274
382.0,1.060853,-23.216949150990907
383.0,0.9907153373321727,-28.559377454017326
384.0,1.0032464689272589,-27.77654476739595
385.0,1.0393890887228108,-50.78252515585788
386.0,1.0619547961626083,21.515308316766514
387.0,1.0436102934279594,6.690615308887641
388.0,0.9878819162921019,7.585441489202419
389.0,1.017731,-42.21591921312129
390.0,1.0712757961199144,-18.132610422716624
391.0,0.9791325354816212,-24.896235050538348
392.0,1.0115843550601158,-0.9902014349040302
393.0,1.0621392850417755,-25.148002977819274
394.0,1.063147,42.45088642562571
395.0,1.033010276813319,14.595591645800463
396.0,0.8725375873031672,-34.29849288395757
397.0,1.0341652601915268,-13.457602790408512
398.0,0.9772521019522549,-19.811246641144066
399.0,1.0138679040596075,-35.97885954360872
400.0,1.0076950922465948,-28.656282673634443
401.0,1.0349702904470042,-14.698328343607818
402.0,1.0083603309817504,-35.82252158957067
403.0,1.0616976123216126,-27.268307944924885
404.0,1.014306381544229,-24.852626667965968
405.0,1.0174282833495576,-46.49307624349067
406.0,1.012399,-34.144006889630525
407.0,1.007215510980896,10.232311755274791
408.0,1.035149480286666,-11.536218062783245
409.0,1.032831,-4.0114870467120705
410.0,1.0194740181396804,-27.27443348467073
411.0,1.03248,-36.49161642677841
412.0,1.0226849969900131,16.084258956001364
413.0,1.048421,-6.468062792780468
414.0,1.0173138224314213,-29.933975647257522
415.0,1.023911944832985,-53.198206892345155
416.0,1.0450021975747148,-6.707766431402509
417.0,1.0211722683811586,-11.455405513335853
418.0,1.0283067655944245,-25.405976338483242
419.0,0.9930099426306681,-21.408760999863357
420.0,1.047772600937565,17.88941436371757
421.0,0.9852781913791359,-29.90209288783034
422.0,0.9979713880944618,-25.178131917879732
423.0,1.030299,-18.956322391356633
424.0,1.051241,37.21862250159666
425.0,1.022186482772127,6.95702173114751
426.0,1.0383026688966766,-18.612017130767786
427.0,1.0749241329146912,-36.95395819284415
428.0,0.9897548865724322,-20.35068489328996
429.0,1.0128254874452438,-49.822380427643935
430.0,1.0442188587917305,-24.840887948206113
431.0,1.0318450817730438,7.568528239400067
432.0,1.0409256898024768,2.4319654414066365
433.0,1.0230780543439553,20.32743423993282
434.0,1.0370321469384471,4.496585900796625
435.0,1.0109494862304267,-24.347101715549325
436.0,1.1171804592926258,-19.504280329494517
437.0,1.0169257787423576,-35.72467635651782
438.0,1.038705,59.72702387758536
439.0,1.072491,61.39495592585743
440.0,1.028093,-37.57399462508605
441.0,1.0321529115844639,-53.36982167665907
442.0,1.0114498854350968,-47.538083897808235
443.0,0.976019518586927,-28.032113972370247
444.0,1.0303572012558975,-12.09142197631074
445.0,1.0194781730249123,-45.912563696020555
446.0,1.0181573853597248,-24.60830589745842
447.0,1.035215,-8.47104659319156
448.0,0.9411061977740702,-30.436432440635148
449.0,1.0164781985200018,-8.352249627850435
450.0,1.0672393451021902,-24.507433953495912
451.0,1.062581228886354,22.86441401375622
452.0,1.013382,-39.27818035082582
453.0,1.024712,-8.145350668228264
454.0,1.0402555316412119,11.397692726950744
455.0,1.036049562460515,-31.339036883589795
456.0,0.999847,-26.381871507879758
457.0,0.9934319931559167,-16.20882739256532
458.0,1.0241806684513493,-24.514614271800255
459.0,1.0036089466059945,-6.824644530298979
460.0,0.9973025938756827,-24.669674229939755
461.0,1.0083341458237152,-31.75513217685449
462.0,1.0003695313828713,-28.770135583078854
463.0,0.9850818456869752,-18.857667017237173
464.0,1.0485256352126093,-14.233533834584632
465.0,1.0266286808777383,-25.546128338274382
466.0,1.0212044071405022,-27.245401623792546
467.0,1.023198983228844,-6.901948391459167
468.0,0.9675372199503793,-27.192588246268905
469.0,1.010483279672009,-28.041847508524555
470.0,1.036649510863873,-26.043900818146977
471.0,1.0249435827947517,-22.042091669702465
472.0,1.0479655051558996,7.410001418275291
473.0,1.022565129590025,-47.16460219048766
474.0,1.022045746661009,-36.95834515632346
475.0,1.050517827834443,49.740645055475625
476.0,0.9917917234793102,6.44995074096889
477.0,1.0422648438591267,-43.36564381976674
478.0,1.084123268611002,45.94412188836507
479.0,1.0069336138193725,-16.524284244585527
480.0,1.0455301406514468,-8.273986611621957
481.0,1.0209365797160963,-49.36561684781929
482.0,0.9841091925816359,-23.834590200178564
483.0,1.0172166129748537,-51.089334244978275
484.0,1.054091,55.19941186103451
485.0,1.0246731707343641,-30.70142984212062
486.0,1.0154814356187587,3.551928370944639
487.0,1.0145882085433975,-1.902918146486854
488.0,1.036397266071543,3.489529576747122
489.0,1.008032,-48.71768277636259
490.0,1.0325271878031506,-23.015197054405995
491.0,1.0311730202095433,35.056787393108884
492.0,0.9763364211847695,-40.81983527722929
493.0,0.9775379860158999,-30.862900392344727
494.0,0.993599253403124,-28.32365163049028
495.0,1.0868159096324386,47.68058538489252
496.0,1.0182654562670814,10.543441568154819
497.0,1.025577242077587,10.840133872717965
498.0,1.0222300648194556,-26.42014981266965
499.0,1.0192393863356366,-4.0931151821113065
500.0,1.0431572113912095,-14.897142547413134
501.0,1.0493015895575575,-29.363174245791324
502.0,1.0369855865803348,-6.766300974418747
503.0,1.0668130672277991,23.63148498052573
504.0,0.9966360219254123,-29.68006010618244
505.0,1.022173,12.44249795123603
506.0,1.0577907213972302,-9.333257856723938
507.0,1.0479766286035939,-24.270470768992475
508.0,1.0046630094589761,-23.432888878475087
509.0,1.00952262116176,-61.77548530355172
510.0,1.0262424397622751,-21.66559940173297
511.0,1.0801567631275095,57.76209599541999
512.0,1.0057744322583777,-26.26706939304207
513.0,1.0318454507579826,-7.53903231600755
514.0,1.0172645323915488,-36.57897947753611
515.0,1.052854486962617,-18.636739185110052
516.0,1.07129,-33.72214484443763
517.0,0.9896632430362986,-32.347041346354466
518.0,1.067615,-1.9794953460699034
519.0,1.0196849362483815,-51.84179593123627
520.0,1.0493237680857717,-27.737710942577262
521.0,1.005251381097899,-24.447454832622874
522.0,1.0148811270145042,-30.661257859482117
523.0,1.0414788178002923,6.752377858496465
524.0,1.046979,13.192242275420538
525.0,0.9682801183548179,13.917025525441144
526.0,1.0129158067571242,-47.57059517029725
527.0,1.010053012317022,-47.73254028018173
528.0,0.999073450227498,-50.54062158149075
529.0,1.0312428540117498,-16.113601753423843
530.0,1.0139278643747547,-19.707837918631036
531.0,1.0233900238638562,-18.987041664060875
532.0,1.0179978299532577,10.236329940378162
533.0,0.9591940056094324,-28.144603445440637
534.0,1.009133404719304,3.8424428494080853
535.0,1.0116121241531202,-34.57896159768483
536.0,1.0547537501494386,-49.610726629828534
537.0,0.949364370172849,-26.953840535803817
538.0,0.9719836175367842,-34.41288522715345
539.0,1.0145249515638224,2.4985852647354707
540.0,0.9728222502019798,10.90878512894196
541.0,1.03819,6.629135419132401
542.0,1.0680436339082848,-19.533011858730713
543.0,0.995489359996418,-20.313790314600492
544.0,1.0340333618664301,-53.10340817727747
545.0,1.065317431733653,-20.649120687721055
546.0,1.081775414862581,-33.74966096118001
547.0,1.0129628798535715,-36.07140591714604
548.0,1.028470814519282,16.522199260582077
549.0,1.0665891350464718,-10.76103295796977
550.0,1.0342086457498185,-46.8503984818477
551.0,0.972834910734985,-34.35124416205428
552.0,0.966451800286474,-44.466632115521435
553.0,1.0274103536052213,21.602417803513035
554.0,1.0191856969484763,-20.877559572093535
555.0,1.0462848730527594,-33.1697797732747
556.0,1.0328865970532195,-22.760486965757345
557.0,1.0422013433294572,-12.20068678344824
558.0,1.017336127430874,17.07934325029894
559.0,1.038749347408556,5.5559745994080565
560.0,1.0012090052473746,-14.775549416881939
561.0,1.0453660255483614,-11.340668025820607
562.0,1.0356081443729033,-3.643688440480582
563.0,0.9667833247536614,-29.215366989577237
564.0,1.06702,-47.60696481122853
565.0,1.0106500407078058,-21.04910035412319
566.0,0.9661045632425589,-28.99422148635375
567.0,1.0625026874674643,-35.07706994374387
568.0,1.0173906057658935,-24.603326753162126
569.0,1.0768682816397173,-21.572494571814474
570.0,0.9832589427590346,-30.480376789240665
571.0,1.004439436677356,12.048255821208656
572.0,1.0548985308397014,-14.799581793271376
573.0,1.0084239907877002,-37.34586870801528
574.0,1.0035766781248723,-26.309742556174537
575.0,1.0383480983788378,-11.021375705416023
576.0,0.998329351077485,-17.477838016752862
577.0,1.0396285091450492,26.972605649272424
578.0,1.042146,19.681038732920786
579.0,1.0156538626286948,-53.21462656091579
580.0,1.0148854896872586,-40.7141100326137
581.0,1.0182682431961072,-21.043515012783793
582.0,1.046432627795872,-20.565461949391313
583.0,1.048595,-15.424370502733625
584.0,1.024999977698919,4.740085828453198
585.0,1.0406404796258846,4.0759874225568975
586.0,1.0477655528111183,-25.019263511028676
587.0,1.040079,1.0839011622492487
588.0,0.9877088346269719,-28.029413438390826
589.0,1.0475590403238704,-25.109509575940354
590.0,1.065004,54.773189915160785
591.0,1.0031321532613577,-29.29042346572391
592.0,1.0066752374731993,2.746760299621137
593.0,1.0527676453206707,10.6257403256194
594.0,1.0342616184334943,-8.735602057223122
595.0,1.0216417687939001,-51.83688475431768
596.0,0.9675910024149111,-27.653090126600716
597.0,1.0527185057716515,-49.13647810972879
598.0,0.9853165088873133,-25.46760726628918
599.0,0.9887409845086004,-20.667929607356793
600.0,1.0187862591799186,3.0002299906496286
601.0,1.0357845935225274,-14.50343308274951
602.0,1.0201012752112357,-48.36940642894386
603.0,1.1098277891566743,-19.765239565873372
604.0,0.9926226728471407,-12.79553701523242
605.0,1.0188590080086208,-3.112283769216223
606.0,1.031216551695695,33.29803030015274
607.0,1.0328227696359071,-10.131167184361022
608.0,1.0627658059296174,-33.32153099033378
609.0,1.028251136326627,-14.648332137694108
610.0,0.9852945325567408,-57.12276902266378
611.0,1.0180024439814028,-11.39928074079325
612.0,1.0381646746218984,-27.94330050948062
613.0,1.02050197720519,6.252405580323344
614.0,0.9679447674233091,-35.05104489453196
615.0,1.068592,-11.09127889431847
616.0,1.04484,-13.077505127095149
617.0,0.9888622965979833,-26.52718307678723
618.0,1.022784,-50.14242372539993
619.0,1.041055116637301,-25.409365469765334
620.0,0.9949940061306602,-17.615302422780672
621.0,1.012775218298492,-53.15518709279725
622.0,1.068943768954822,59.32403280943063
623.0,1.0292169434689002,3.871138480058368
624.0,1.0309442785774101,-10.872219826800904
625.0,1.0385897573789835,-25.760585676693882
626.0,0.9332167150274847,-31.150095015660277
627.0,0.9931375814259925,-32.97615075245491
628.0,0.982057,-36.0474885940745
629.0,1.0239747113571462,-18.865462627198124
630.0,1.0246148116969418,7.712808196263806
631.0,0.9943193551141447,-28.475745373394005
632.0,1.070631747199514,-25.693210391115432
633.0,0.9584591044887213,-28.114613548936934
634.0,1.0185000883522866,5.879375325513168
635.0,0.9993978535860983,10.009176647751952
636.0,1.04241,-21.510692016036703
637.0,1.031148,18.693263820732057
638.0,1.0528533671120974,15.405259690656056
639.0,1.033532,-30.94295258546533
640.0,1.0155253524453407,36.99537750974817
641.0,1.0434204388440995,-14.096505238894546
642.0,1.031368,-51.61635559933233
643.0,1.0226039592131255,-0.8669443964141884
644.0,1.0012769525858154,-16.983089369995348
645.0,1.0117935868437493,-22.878734165275368
646.0,1.046152482106217,-20.22972841667386
647.0,1.0583901084691154,63.93048842519851
648.0,1.02749,50.253878176836594
649.0,1.0222260934363863,-49.68277503444123
650.0,1.0176036997470062,12.662575816602873
651.0,1.046752411561342,64.41047804847713
652.0,1.0220327627967154,-10.911366314028571
653.0,0.9895066460444703,-16.424755514451263
654.0,1.0163644139644505,-24.279204318728336
655.0,1.0234485998348497,18.928756386388628
656.0,1.0236919919036467,18.843816718131094
657.0,1.013781130409349,10.068604533263091
658.0,1.029185929505529,-17.727389994974303
659.0,1.017005301739258,4.083294696905689
660.0,1.019971941901163,-41.73464214256726
661.0,1.029297579325967,2.4000246579344657
662.0,1.0236494345307305,11.408975235593289
663.0,1.0105954301836138,-27.036518793958987
664.0,1.0584229999803398,-30.188247784068235
665.0,1.0344696069581985,-20.72727935965543
666.0,1.032342171997154,-5.366538781095867
667.0,1.0011903016505388,-33.04108144438817
668.0,1.000153955746214,-1.7527433331065188
669.0,1.0350430742282044,-28.487096587677083
670.0,0.9473757406553276,-27.10045710480131
671.0,1.0068080957627226,-24.67052688307332
672.0,1.02121,-44.16139524413312
673.0,1.0405971886515606,12.307360947546481
674.0,1.0935244812607567,-13.033673625281185
675.0,0.9978404611196832,-24.3906076726549
