from_bus_index,to_bus_index,from_bus_inj_p,from_bus_inj_q,to_bus_inj_p,to_bus_inj_q,branch_n,loss_p,loss_q
6759.0,5527.0,298.010018506331,191.46395138979435,-297.90647936706523,-190.6126295780532,188,0.09851892175600535,0.8100444677715996
6759.0,4226.0,-298.0100185063627,-188.25753659259695,298.11255290257134,189.08920447295597,189,0.09735723443035245,0.7896753459350808
4088.0,2487.0,11.281401708545586,-66.56731680784004,-11.255657722068454,66.72431360279175,190,0.025497575990291777,0.15549408841821485
4088.0,782.0,-11.281401708542507,67.53340860980568,11.306980593027975,-67.38394935154342,191,0.02533724601344759,0.14804734732398425
6871.0,8598.0,143.28385591601256,-101.86915058582208,-143.09790317133192,102.66526077398588,192,0.1761602192938046,0.7541859388516008
6871.0,1346.0,-143.28385591601577,102.78398171821304,143.47415049452206,-102.00058775446969,193,0.18073603456278875,0.744043890366012
6813.0,1369.0,-749.8740532344573,2.277155057563718,752.7599111581618,33.66489362857368,194,2.6824227771303017,33.408356406077395
6813.0,376.0,749.8740532344644,13.86246747375881,-746.6723101500454,19.677103525319637,195,3.0020270780746365,31.44746398179824
6019.0,5527.0,256.771698461551,-62.06101583969027,-256.50100618140993,65.43177923287563,196,0.2500509582657334,3.113729789832824
6019.0,8334.0,-256.77169846155283,73.45145598429721,257.0681410649773,-69.46594987159065,197,0.27543534373585216,3.703075176893124
5693.0,3277.0,-108.9690755894438,-12.66949386918782,109.00204552775455,12.920065400349557,198,0.030263740485597983,0.2300044276905447
5693.0,8899.0,108.96907558944537,19.382261103909055,-108.93999080203865,-19.086938647163613,199,0.026761056756198342,0.27172765321678316
3355.0,9230.0,182.96425592448747,-11.182017958259683,-181.27048713833597,22.45695644517856,200,1.5993982829921365,10.646740809171536
3355.0,6287.0,-182.96425592448773,16.64746164068257,184.89773469001597,-5.381797318141395,201,1.8081059578859628,10.53516342889063
5485.0,9230.0,255.09419564209674,-23.594156966994976,-251.1414131799989,44.08224316366988,202,3.729132542595841,19.328862568111266
5485.0,1481.0,-255.094195642097,29.722357145016044,258.676775142785,-7.504670730402157,203,3.339918201476157,20.71280071708335
6968.0,1829.0,-27.22999999995045,-10.10168574970379,27.22999999995045,10.103371499488539,204,0.0,0.0016845919951691615
6968.0,7774.0,27.2300000000692,10.101685749848983,-27.2300000000692,-10.10000000006422,205,0.0,0.0016846517339125346
7956.0,9230.0,-137.5217387906221,-29.87170382446828,139.17655338951002,37.77250296283226,206,1.6154929865638326,7.713060789319761
7956.0,3197.0,137.52173879062178,35.68301859571483,-135.94952966398128,-27.344949736245173,207,1.5976473419728046,8.472978132993557
7550.0,667.0,-231.2558903979036,41.65102454744268,234.41309046581557,-16.140298920441033,208,3.1429400014067883,25.395501809627962
7550.0,1220.0,231.25589039790282,-36.070067500441326,-227.59997414674967,60.18135542713425,209,3.6178452606637723,23.86020432677374
3615.0,8731.0,550.4823968044764,-59.23748857711462,-549.4221981559027,73.52072037039777,210,1.0174923317109081,13.7078828022164
3615.0,6246.0,-550.4823968044714,73.29983150832473,551.7268156604235,-61.003788050702525,211,1.1961525001811766,11.819125894647339
7031.0,1679.0,-37.714786293583266,-55.22163266325575,37.71858574343033,55.250761778749904,212,0.0037556593328415848,0.028793388218452145
7031.0,7420.0,37.71478629356642,100.7067678095289,-37.71041942298344,-100.66746597428198,213,0.0043522685092485715,0.039170416583237146
1016.0,2502.0,-416.02478645909963,-113.99341103146787,416.9326661944014,123.38583956577227,214,0.8135720397050967,8.416772556221819
1016.0,8556.0,416.0247864590968,130.94698153908112,-414.8435158350919,-118.00363055891358,215,1.0766718997209925,11.797247815514302
6077.0,3885.0,-102.1558210895654,237.7533147735584,102.9085502283625,-230.23181360973203,216,0.7323106166418628,7.317473007829076
2935.0,8322.0,-210.99728024047016,179.051663633744,211.5951390444008,-172.35174595056492,217,0.5414141758449114,6.067369731479388
1095.0,3885.0,-327.08257649818324,195.94658614474554,329.09083510848103,-176.93168183458468,218,1.8266589222217293,17.295454099010804
1095.0,1132.0,327.0825764981816,-146.74186513944554,-325.7005175248006,161.45011876672757,219,1.213822856306528,12.917838365083295
4048.0,6639.0,-211.1132158630871,-20.555789920761082,211.3623355153639,21.695335575582792,220,0.23173570840207525,1.0600264457791087
