53,1,48.65,16.1,0,7.14,0,1.0534,-9.0598,220,5,1.1,0.9
54,1,110.5,-26.8,0,16.37,0,1.0238,-34.666,220,6,1.1,0.9
55,1,0,-0,0,1.23,0,0.99693,10.66,220,3,1.1,0.9
56,1,140,79.7,0,6.5,0,1.0106,-15.921,220,3,1.1,0.9
57,1,21.6,3,0,3.54,0,1.0065,-6.1006,154,1,1.1,0.9
58,1,0,0,0,2.31,0,1.0275,-18.426,380,5,1.1,0.9
59,1,119.2,20.7,0,3.31,0,1.0268,-23.727,220,5,1.1,0.9
60,1,0.24,-1.66,0,0.65,0,1.0244,-17.631,110,18,1.1,0.9
61,1,-0,0,0,58.57,0,1.0927,47.05,380,3,1.1,0.9
62,1,-0,0,0,1.34,0,0.97017,-25.438,110,18,1.1,0.9
63,1,187.9,110.2,0,21.25,0,1.019,6.462,380,3,1.1,0.9
64,1,14.92,5.5,0,1.31,0,1.0582,-21.09,110,15,1.1,0.9
65,1,-18.52,6.1,0,0.79,0,0.92019,-30.726,150,9,1.1,0.9
66,1,4.61,1.7,0,2.32,0,1.0759,-16.711,110,19,1.1,0.9
67,1,0,0,0.099501,82.134,0,1.0769,-20.368,380,18,1.1,0.9
68,1,10.81,5.1,0,1.09,0,0.93226,-30.204,110,18,1.1,0.9
69,1,62.87,20.5,0,1.15,0,1.0169,-0.25636,150,8,1.1,0.9
70,1,0,0,0,2.64,0,1.0218,-3.6851,154,1,1.1,0.9
71,1,126.3,42.4,0,55.24,0,1.0457,4.0572,150,8,1.1,0.9
72,1,6.91,-4.6,0,5.75,0,1.0074,-40.817,220,4,1.1,0.9
73,1,15.72,5.2,0,0.11,0,1.0113,-36.024,110,12,1.1,0.9
74,1,0,0,0,0,0,1.0485,-26.09,150,9,1.1,0.9
75,1,38.74,6.1,0,1.17,0,1.019,-52.914,220,4,1.1,0.9
76,1,22.13,10.7,0,14.21,0,1.0229,27.522,220,8,1.1,0.9
77,1,-0,-0,0,0.73,0,1.0083,-50.159,220,4,1.1,0.9
78,1,0,-0,0,0.83,0,0.98182,-18.569,110,18,1.1,0.9
79,1,138.8,136.7,0,8.76,0,1.0144,14.796,380,3,1.1,0.9
80,2,0,0,0,0,0,1.0684,-23.946,220,23,1.1,0.9
81,1,67.76,19.18,0,1.47,0,1.0109,62.103,150,1,1.1,0.9
82,1,22.02,5.1,0,0.69,0,1.0323,-31.393,110,1,1.1,0.9
83,1,0,0,0,6.62,0,0.9804,14.563,220,3,1.1,0.9
84,1,1,0.3,0,0.19,0,1.0181,-23.683,110,19,1.1,0.9
85,1,20.9,3,0,5.74,0,1.0221,20.007,154,1,1.1,0.9
86,1,0,0,0,0.12,0,1.0511,-21.396,150,9,1.1,0.9
87,1,21.52,5.1,0,0.5,0,1.0179,-12.716,110,18,1.1,0.9
88,1,71.98,28.8,0,11,0,1.0067,-36.197,220,6,1.1,0.9
89,1,0,0,0.19911,4.5306,0,0.99106,-2.1958,380,2,1.1,0.9
90,1,363.25,115.39,0,3.95,0,1.0421,-27.34,220,5,1.1,0.9
91,1,-0,0,0,0.02,0,1.027,1.914,150,8,1.1,0.9
92,1,192.9,73.3,0,20.75,0,1.0211,4.7541,380,3,1.1,0.9
93,1,17.52,6.3,0,0.26,0,1.0587,-18.73,110,19,1.1,0.9
94,1,33.14,12,0,0.65,0,1.008,-21.573,110,19,1.1,0.9
95,1,40.45,25,0,9.82,0,0.98001,-27.069,150,9,1.1,0.9
96,1,193.17,53.37,0,4.58,0,1.0367,-14.955,220,5,1.1,0.9
97,1,0,0,0,9.38,0,1.0533,3.4453,380,1,1.1,0.9
98,1,90.7,25.5,0,3.11,0,1.0477,-1.758,220,3,1.1,0.9
99,1,176.3,-58.9,0,24.77,0,1.0251,-32.393,380,6,1.1,0.9
100,1,35.94,22.3,0,0,0,1.0339,-26.768,150,9,1.1,0.9
101,1,-0,0,0,0.29,0,0.96484,-28.197,150,9,1.1,0.9
102,1,0,-0,0,3.77,0,1.004,-49.722,220,6,1.1,0.9
103,1,65.07,40.3,0,5.43,0,0.99202,-31.01,150,9,1.1,0.9
104,1,51.36,-8.8,0,2.15,0,0.96534,-54.594,220,6,1.1,0.9
105,1,-0,-0,0,82.55,0,1.0367,-33.69,380,6,1.1,0.9
106,1,0,-0,0,31.19,0,1.1624,-19.389,380,23,1.3,0.7
107,2,0,0,0,0,0,1.0831,42.745,380,3,1.3,0.7
108,1,3.8,1.3,0,0.4,0,1.0052,-15.621,110,18,1.1,0.9
109,1,137,19.5,0,4.9,0,1.0049,-8.3097,154,1,1.1,0.9
110,1,0,0,0,0,0,0.99426,-28.852,150,9,1.1,0.9
111,1,61.07,36,0,3.09,0,1.0485,-23.071,220,11,1.1,0.9
112,1,0,0,0,3.24,0,1.0283,-8.8608,220,3,1.1,0.9
113,1,-0,-0,0,6.5327,0,1.0274,-13.78,380,5,1.1,0.9
114,1,55.7,7.9,0,4.21,0,1.0265,13.375,154,1,1.1,0.9
115,1,0,-0,0,4.21,0,1.0616,-19.162,220,5,1.1,0.9
116,1,1.8,0.7,0,0.3,0,1.0388,-20.128,110,19,1.1,0.9
117,1,40.04,16,0,0.52,0,1.0025,-22.046,110,18,1.1,0.9
118,1,-0,0,0,36.563,0,1.0239,-11.082,380,5,1.1,0.9
119,1,0,0,0,0.09,0,1.0666,-18.035,150,9,1.1,0.9
120,1,140.6,20.1,0,13.81,0,1.0177,-20.918,154,1,1.1,0.9
121,1,45.15,14.1,0,0.19,0,1.0617,-22.825,110,15,1.1,0.9
122,1,-0,0,0,5.75,0,1.0027,9.5654,220,3,1.1,0.9
123,2,0,0,0,0,0,1.0415,-20.079,220,11,1.1,0.9
124,2,0,0,0,0,0,1.0771,8.5711,220,5,1.1,0.9
125,1,3.42,2.68,0,1.46,0,1.0223,-17.667,110,18,1.1,0.9
126,1,0,-0,0,2.64,0,1.0098,7.2322,154,1,1.1,0.9
127,1,-0,-0,0,4.3,0,1.0218,-27.634,220,6,1.1,0.9
128,1,23.73,12.7,0,0.52,0,1.0152,-15.381,220,5,1.1,0.9
129,1,121.9,7.4,0,1.34,0,1.0193,-11.369,220,3,1.1,0.9
130,1,-0,0,0.13537,47.751,0,1.058,-47.027,380,10,1.1,0.9
131,1,47.35,16.4,0,4.08,0,1.0325,-37.175,110,22,1.1,0.9
132,1,0,-0,0,21.39,0,1.0624,-43.657,380,1,1.1,0.9
133,1,38.14,12.5,0,6.28,0,1.0214,2.5433,150,8,1.1,0.9
134,1,54.2,7.8,0,94.9,0,1.0129,9.7796,400,1,1.1,0.9
135,1,130.6,84.9,0,4.22,0,1.022,-21.08,220,7,1.1,0.9
136,1,7.91,2.6,0,0.74,0,1.0065,-33.535,110,12,1.1,0.9
137,1,42.1,74.61,0,37.58,0,1.0031,62.384,150,1,1.1,0.9
138,1,-75.38,7.8,0,29.9,0,1.0675,-41.674,380,10,1.1,0.9
139,1,-0,-0,0,36.92,0,1.013,18.139,380,8,1.1,0.9
140,1,0,0,0,4.14,0,1.0263,18.702,220,8,1.1,0.9
141,2,0,0,0,0,0,1.0507,-0.39009,220,13,1.1,0.9
142,2,0,0,0,0,0,1.0423,-30.117,220,6,1.1,0.9
143,1,0,0,0,0,0,1.0223,5.2783,150,8,1.1,0.9
144,1,0,0,0,98.53,0,1.0639,20.137,380,14,1.1,0.9
145,1,38.34,5.6,0,7.64,0,1.0382,-8.8521,220,5,1.1,0.9
146,1,269.6,65.7,0,0,0,1.0856,-23.395,120,20,1.3,0.7
147,2,0,0,0,0,0,1.058,-12.422,220,7,1.1,0.9
148,1,32.34,12,0,6.1,0,1.0346,-7.9128,220,5,1.1,0.9
149,1,100.1,45.1,0,1.11,0,1.0217,-40.127,380,6,1.1,0.9
150,2,0,0,0,0,0,1.0621,2.6445,220,5,1.1,0.9
151,2,0,0,0,0,0,1.0137,-20.49,154,1,1.1,0.9
152,1,7,1,0,4.69,0,1.0503,-2.2293,154,1,1.1,0.9
153,1,-0,0,0,0.56,0,1.0138,-29.266,150,7,1.1,0.9
154,1,0,0,0,1.29,0,1.0167,-37.062,110,12,1.1,0.9
155,1,-0,-0,0,1.7,0,1.0198,-26.708,110,21,1.1,0.9
156,1,40.34,25,0,1.14,0,0.95309,-28.633,150,9,1.1,0.9
157,1,9.21,3.3,0,1.2,0,1.0147,-10.832,110,19,1.1,0.9
158,1,166,60.3,0,0.57,0,1.015,8.0038,220,3,1.1,0.9
159,1,0,-0,0,0.1,0,1.0213,-26.511,150,9,1.1,0.9
160,1,79.4,11.3,0,4.92,0,1.031,4.4029,154,1,1.1,0.9
161,1,-0,-0,0,0.16,0,1.091,-24.727,150,9,1.1,0.9
162,1,0,0,0,66.65,0,1.0523,-14.812,380,6,1.1,0.9
163,1,147.76,32.73,0,8.34,0,1.0455,-10.119,220,5,1.1,0.9
164,1,0,-0,0,5.17,0,1.0208,0.09303,150,8,1.1,0.9
165,1,26.8,-3.7,0,51.262,0,1.0732,-20.885,380,9,1.1,0.9
166,2,0,0,0,0,0,1.0407,13.48,220,3,1.1,0.9
167,1,257.5,131.1,0,1.08,0,1.0398,-3.4276,220,3,1.1,0.9
168,1,16.7,2.4,0,6.09,0,1.0332,15.638,154,1,1.1,0.9
169,1,0,0,0,1.91,0,1.0455,-26.257,150,9,1.1,0.9
170,1,-0,-0,0,2.35,0,1.0115,36.651,220,1,1.1,0.9
171,1,100.8,13.2,0,5.24,0,1.062,-24.847,220,5,1.1,0.9
172,1,111.7,10.96,0,4.22,0,1.0101,-46.948,220,4,1.1,0.9
173,1,90.38,-5.05,0,8.49,0,1.0547,16.191,220,13,1.1,0.9
174,1,370.5,-17,0,9.91,0,1.0709,-27.463,220,5,1.1,0.9
175,1,9.91,3.2,0,0.67,0,1.0038,-38.294,110,12,1.1,0.9
176,1,-0.69,-5.46,0,5.07,0,1.0408,-25.361,150,9,1.1,0.9
177,1,94.9,36.2,0,16.46,0,0.96977,-43.036,220,10,1.1,0.9
178,1,81.09,48,0,0.03,0,1.0132,-27.168,150,9,1.1,0.9
179,2,0,0,0,0,0,1.0437,-49.645,380,4,1.1,0.9
180,1,0,0,0,0.54,0,1.0295,-25.441,110,21,1.1,0.9
181,1,54.96,16.9,0,3.37,0,1.0406,-36.384,110,22,1.1,0.9
182,1,19.32,26,0,0.69,0,1.0356,40.205,220,3,1.1,0.9
183,1,0,0,0,1.83,0,1.0315,-25.986,150,9,1.1,0.9
184,1,-0,-0,0,2.42,0,1.0375,-11.193,220,5,1.1,0.9
185,1,20.9,3,0,4.11,0,1.008,-3.639,154,1,1.1,0.9
186,1,19.92,6.6,0,0.56,0,1.0096,-27.747,110,21,1.1,0.9
187,1,57.16,2,0,1.48,0,1.0025,-35.644,110,22,1.1,0.9
188,1,36.84,13.9,0,3.3,0,1.0152,-19.12,220,5,1.1,0.9
189,1,-15.04,-5.12,0,0.43,0,1.0012,-25.481,110,18,1.1,0.9
190,2,0,0,0,0,0,1.0255,-18.874,110,19,1.1,0.9
191,1,0,-0,0,14.19,0,1.0162,-35.693,220,6,1.1,0.9
192,2,0,0,0,0,0,1.0484,66.707,380,3,1.1,0.9
193,1,119.9,3.7,0,3.33,0,1.0313,25.527,220,3,1.1,0.9
194,2,0,0,0,0,0,1.0293,13.718,150,8,1.1,0.9
195,1,73.14,21.55,0,8.52,0,1.0489,-8.4949,220,5,1.1,0.9
196,1,0,-0,0,12.48,0,1.0688,-25.759,220,5,1.1,0.9
197,2,0,0,0,0,0,1.1,46.045,380,3,1.1,0.9
198,1,39.74,11.8,0,1.44,0,1.0113,-15.648,220,5,1.1,0.9
199,1,86.8,28.4,0,1.34,0,1.0177,1.1768,150,8,1.1,0.9
200,1,22.42,2.1,0,0.19,0,1.011,62.263,150,1,1.1,0.9
201,2,0,0,0,0,0,1.0191,-51.123,220,4,1.1,0.9
202,1,110.9,32.7,0,15.4,0,1.0288,0.48029,220,14,1.1,0.9
203,1,18.2,2.6,0,12.38,0,1.0349,16.814,154,1,1.1,0.9
204,1,-0,-0,0.18155,14.691,0,1.0547,-21.268,220,18,1.1,0.9
205,1,46.15,18.2,0,1.29,0,1.0179,5.8621,150,8,1.1,0.9
206,1,34.04,12.3,0,0.23,0,1.0626,-18.766,110,19,1.1,0.9
207,1,321.98,84.4,0,1.34,0,1.0214,-12.763,220,5,1.1,0.9
208,1,33.44,10,0,1.36,0,1.0463,-28.339,110,3,1.1,0.9
209,2,0,0,0,0,0,1.0268,-33.556,110,12,1.1,0.9
210,1,0,0,0,0,0,0.9598,-34.153,150,9,1.1,0.9
211,1,75.28,19.2,0,1.9,0,1.0298,14.451,110,8,1.1,0.9
212,1,95.69,24.54,0,2.85,0,1.0268,-3.5658,220,13,1.1,0.9
213,1,37.34,10.9,0,0.63,0,1.0085,-32.28,110,1,1.1,0.9
214,2,0,0,0,0,0,1.0798,14.897,380,13,1.1,0.9
215,1,-0,0,0,4.93,0,1.0023,-25.318,110,18,1.1,0.9
216,1,155.6,54.7,0,2.21,0,1.0369,-24.037,220,5,1.1,0.9
217,1,105.2,0.1,0,7.36,0,1.0324,-2.0724,220,5,1.1,0.9
218,1,69.83,15.12,0,2.23,0,1.0483,-12.462,220,5,1.1,0.9
219,2,0,0,0,0,0,1.0566,-15.152,380,7,1.1,0.9
220,2,0,0,0,0,0,1.0471,-14.39,380,6,1.1,0.9
221,2,0,0,0,0,0,1.0306,-19.403,380,5,1.1,0.9
222,2,0,0,0,0,0,1.0305,65.285,150,1,1.1,0.9
223,1,27.03,8.8,0,1.84,0,1.0295,-18.744,110,21,1.1,0.9
224,1,2.6,0.5,0,0.14,0,0.99949,-17.408,110,18,1.1,0.9
225,1,0,0,0,1.15,0,1.0586,-19.556,220,5,1.1,0.9
226,1,14.62,4.8,0,1.02,0,1.0257,-31.264,110,12,1.1,0.9
227,1,-0,0,0,2.55,0,1.0371,-20.678,220,7,1.1,0.9
228,1,-23.43,57.4,0,0,0,1.0398,-6.6211,150,2,1.1,0.9
229,1,426.6,93.7,0,80.94,0,1.043,-26.22,380,6,1.1,0.9
230,1,152.07,22.52,0,7.87,0,1.0049,-46.678,220,4,1.1,0.9
231,1,-0.13,-1,0,0,0,1.0129,24.249,110,8,1.1,0.9
232,1,0,0,0,0.7,0,1.0127,-20.998,150,9,1.1,0.9
233,1,2.5,3.8,0,0.15,0,0.95101,-28.105,110,18,1.1,0.9
234,1,16.7,2.4,0,0.87,0,1.0115,-21.083,154,1,1.1,0.9
235,1,34.04,4.4,0,1.25,0,0.98872,-38.724,110,22,1.1,0.9
236,1,45.85,7,0,1.05,0,1.0236,-53.969,220,4,1.1,0.9
237,1,0,-0,0,30.97,0,1.0317,39.213,380,3,1.1,0.9
238,1,0,-0,0,19.36,0,1.0427,-47.349,220,6,1.1,0.9
239,2,0,0,0,0,0,1.0187,-23.707,110,19,1.1,0.9
240,1,0,0,0,0,0,1.0241,-27.337,150,9,1.1,0.9
241,1,-0,0,0,3.95,0,1.0357,59.685,220,3,1.1,0.9
242,1,167.9,18.2,0,5.97,0,1.0347,-1.9279,220,3,1.1,0.9
243,1,0,-0.01,0,13.49,0,1.0174,17.723,150,8,1.1,0.9
244,1,-0,-0,0,0.68,0,1.0184,5.8948,150,8,1.1,0.9
245,1,16.62,5.5,0,1.34,0,1.0111,-27.606,110,21,1.1,0.9
246,2,0,0,0,0,0,1.0669,-20.507,220,1,1.1,0.9
247,1,0,0,0,0.72,0,0.98813,-21.492,110,18,1.1,0.9
248,2,0,0,0,0,0,1.044,13.032,380,13,1.1,0.9
249,1,-0,-0,0,26.3,0,1.0024,-42.675,220,4,1.1,0.9
250,1,0,0,0,13.85,0,1.0523,10.68,380,3,1.1,0.9
251,1,118.4,16.9,0,8.02,0,1.0148,12.672,154,1,1.1,0.9
252,1,-0,0,0,2.66,0,1.0422,47.196,220,3,1.1,0.9
253,1,0,-0,0,4.06,0,1.0293,-20.361,220,1,1.1,0.9
254,1,-0,-0,0.13549,12.741,0,1.0676,-25.238,380,21,1.1,0.9
255,2,0,0,0,0,0,1.0596,-13.402,380,16,1.1,0.9
256,1,0,-0,0,7.09,0,1.036,-35.545,220,6,1.1,0.9
257,1,113.9,24.5,0,6.72,0,1.0271,-45.975,220,4,1.1,0.9
258,1,88,12.6,0,22.25,0,1.0355,-21.117,154,1,1.1,0.9
259,1,42.67,12.11,0,14.84,0,1.015,-29.278,150,9,1.1,0.9
260,1,216.8,40.5,0,5.91,0,1.024,-11.097,220,3,1.1,0.9
261,1,-0,0,0,1.29,0,1.0527,-45.493,380,10,1.1,0.9
262,2,0,0,0,0,0,1.0338,10.881,220,13,1.1,0.9
263,2,0,0,0,0,0,1.0287,3.646,154,1,1.1,0.9
264,1,38.74,9,0,0.57,0,1.0104,-46.728,220,4,1.1,0.9
265,1,350.4,29.3,0,19.31,0,1.0539,-25.125,220,11,1.1,0.9
266,1,0,-0,0,140.96,0,1.0556,-42.179,380,4,1.1,0.9
267,1,103.8,2.7,0,3.33,0,1.009,-51.379,220,4,1.1,0.9
268,1,-0.13,-1,0,0,0,1.0405,27.665,220,8,1.1,0.9
269,1,0,-0,0,0.66,0,1.0163,-37.968,110,22,1.1,0.9
270,1,-0,0,0,6.34,0,1.0384,67.215,380,1,1.1,0.9
271,1,96.7,26.8,0,0,0,1.0342,-7.0099,150,2,1.1,0.9
272,1,0,0,0,19.54,0,1.051,-28.479,150,9,1.1,0.9
273,1,-0,-0,0,14.87,0,1.055,-24.636,220,23,1.1,0.9
274,1,19.02,6,0,0.25,0,1.0162,-24.822,110,21,1.1,0.9
275,1,102.1,25.3,0,1.11,0,1.015,2.0472,150,8,1.1,0.9
276,1,-0,0,0,2.44,0,1.0462,64.311,220,3,1.1,0.9
277,1,0,0,0,0,0,1.0172,-25.726,150,9,1.1,0.9
278,2,0,0,0,0,0,1.0142,-26.883,110,18,1.1,0.9
279,1,8.31,3,0,0.99,0,1.0016,-23.37,110,19,1.1,0.9
280,1,119.6,29.6,0,5.34,0,1.0316,-10.799,220,5,1.1,0.9
281,1,-0,-0,0,18.07,0,1.0348,13.938,380,8,1.1,0.9
282,2,0,0,0,0,0,1.0776,-10.077,380,18,1.1,0.9
283,1,27.33,11.9,0,1.17,0,1.0302,-11.434,220,5,1.1,0.9
284,1,191.2,-3.4,0,19.21,0,1.0213,-48.601,220,4,1.1,0.9
285,1,0,0,0.029916,18.292,0,1.033,67.08,380,1,1.1,0.9
286,1,101.6,14.5,0,1.94,0,1.0169,7.6951,154,1,1.1,0.9
287,1,177.1,66.9,0,71.03,0,1.0585,-14.122,380,16,1.1,0.9
288,1,0,0,0,0.3,0,1.0647,-17.945,150,9,1.1,0.9
289,2,0,0,0,0,0,1.0468,-30.25,220,6,1.1,0.9
290,1,53.46,18.7,0,1.64,0,1.0269,-19.377,220,20,1.1,0.9
291,1,0,-0,0,12.73,0,1.0379,5.0478,220,14,1.1,0.9
292,1,13.82,1.4,0,0.7,0,1.0448,-14.451,220,5,1.1,0.9
293,1,85.1,67,0,0.18,0,1.0719,-19.211,150,9,1.1,0.9
294,2,0,0,0,0,0,1.0034,-0.11111,400,1,1.1,0.9
295,1,0,0,0,0.08,0,1.0192,-28.02,220,6,1.1,0.9
296,1,189.3,76.7,0,3.24,0,0.99345,27.525,220,3,1.1,0.9
297,1,23.73,9.4,0,1.45,0,1.0323,5.3319,150,8,1.1,0.9
298,1,10.01,-21,0,8.59,0,1.0412,-28.346,220,11,1.1,0.9
299,2,0,0,0,0,0,1.0392,-46.059,380,4,1.1,0.9
300,1,0,0,0,1.05,0,1.0191,-19.389,150,9,1.1,0.9
301,1,-14.85,-4.95,0,0.37,0,1.0167,-21.785,110,18,1.1,0.9
302,1,20.9,3,0,2.65,0,1.0246,11.313,154,1,1.1,0.9
303,1,431.7,121.6,0,1.14,0,1.0086,-26.125,220,21,1.1,0.9
304,1,2.2,0.5,0,0.21,0,0.98954,-54.188,150,10,1.1,0.9
305,1,103,12,0,0.63,0,1.0651,-32.241,220,5,1.1,0.9
306,1,-0,0,0,4.76,0,1.0247,-18.157,220,5,1.1,0.9
307,1,0,0,0,25.85,0,1.0782,-21.795,380,1,1.1,0.9
308,1,0,0,0,0,0,0.85847,-36.02,150,9,1.3,0.7
309,2,0,0,0,0,0,0.98908,14.05,220,3,1.1,0.9
310,2,0,0,0,0,0,1.1553,-18.167,380,9,1.3,0.7
311,1,42.05,17.2,0,1.31,0,1.0189,-0.46125,150,8,1.1,0.9
312,1,-0.16,-2.91,0,0.43,0,1.064,12.332,110,8,1.1,0.9
313,2,0,0,0,0,0,1.0253,9.6897,154,1,1.1,0.9
314,1,163.1,46.3,0,10.6,0,0.99917,-15.521,220,5,1.1,0.9
315,1,-0,-0,0,2.13,0,1.0243,-36.199,220,10,1.1,0.9
316,1,0,-0,0,2.81,0,1.0377,-4.1374,220,3,1.1,0.9
317,1,-0,-0,0.045946,-1.822,0,1.0174,4.7395,380,2,1.1,0.9
318,1,-0,-0,0,1.05,0,0.99513,-27.974,150,9,1.1,0.9
319,1,153.3,21.8,0,18.25,0,1.0189,-18.782,154,1,1.1,0.9
320,2,0,0,0,0,0,1.0133,12.325,400,1,1.1,0.9
321,1,67.17,-23.9,0,0.93,0,1.0471,64.085,220,3,1.1,0.9
322,1,303.8,85.4,0,3.63,0,0.96028,-44.576,220,10,1.1,0.9
323,1,-0,-0,0,0,0,1.0215,7.8474,400,1,1.1,0.9
324,2,0,0,0,0,0,1.0633,53.105,380,3,1.1,0.9
325,2,0,0,0,0,0,1.0096,0.087655,154,1,1.1,0.9
326,1,0,0,0,0,0,1.0406,27.712,220,8,1.1,0.9
327,1,0,0,0,12.29,0,1.0217,-11.804,380,3,1.1,0.9
328,2,0,0,0,0,0,1.0176,25.198,220,13,1.1,0.9
329,1,24.23,7.1,0,1.64,0,1.0196,-26.404,110,21,1.1,0.9
330,1,108.6,2.6,0,31.8,0,1.0537,11.294,380,3,1.1,0.9
331,1,4,2.4,0,0.03,0,0.97471,-28.623,150,9,1.1,0.9
332,1,30.03,10.9,0,1.45,0,1.0325,-23.33,110,19,1.1,0.9
333,1,524.5,43,0,6.85,0,1.0094,-41.942,220,5,1.1,0.9
334,1,129.9,18.5,0,0.38,0,1.0216,-4.5091,154,1,1.1,0.9
335,1,-0,0,0,1.92,0,0.95625,-28.816,110,18,1.1,0.9
336,1,4.4,0,0,0.51,0,1.0079,-17.88,110,18,1.1,0.9
337,1,9.22,1.2,0,0.8,0,1.0744,-18.244,110,19,1.1,0.9
338,2,0,0,0,0,0,1.047,-6.0424,220,5,1.1,0.9
339,1,-0,0,0,0.14,0,1.0341,-34.033,220,6,1.1,0.9
340,1,186.6,56.6,0,30.24,0,1.0665,-20.246,380,20,1.1,0.9
341,1,-0,-0,0,0.81,0,1.0172,-26.529,110,21,1.1,0.9
342,1,35.41,20.3,0,10.07,0,1.0086,-31.686,220,6,1.1,0.9
343,1,3.2,1.2,0,0.69,0,1.0439,-19.98,110,19,1.1,0.9
344,1,372.8,147.5,0,27.73,0,1.0284,-0.71868,150,8,1.1,0.9
345,1,0,0,0.080094,-0.24028,0,1.0368,-30.202,220,11,1.1,0.9
346,1,197.5,48.3,0,0.71,0,1.0376,-20.725,220,5,1.1,0.9
347,2,0,0,0,0,0,1.0209,-0.85471,154,1,1.1,0.9
348,2,0,0,0,0,0,1.0579,-24.264,380,6,1.1,0.9
349,1,-0,0,0,15.15,0,1.0467,9.238,150,8,1.1,0.9
350,1,110.4,26.2,0,5.62,0,1.0387,-23.725,220,5,1.1,0.9
351,1,-0.15,-1.93,0,0,0,1.0247,19.46,220,8,1.1,0.9
