7105,8172,0.00019,0.03263,0,0,0,0,1.0526,0,1,-360,360,-150.23,-12.487,150.27,19.34
2682,974,0.001797,0.07284,0,0,0,0,0.99225,0,1,-360,360,48.854,7.251,-48.813,-5.6033
3236,8398,0.002712,0.072578,0,0,0,0,0.96648,0,1,-360,360,68.812,34.121,-68.669,-30.299
7285,353,0.00047,0.0307,0,0,0,0,1.0526,0,1,-360,360,20.01,0.27927,-20.009,-0.1685
7695,3936,0.002601,0.071481,0,0,0,0,0.975,0,1,-360,360,64.12,21.93,-64.011,-18.95
7695,3936,0.002653,0.06993,0,0,0,0,0.975,0,1,-360,360,65.573,22.313,-65.457,-19.268
5625,7695,0.00037,0.034169,0,0,0,0,1.0526,0,1,-360,360,41.322,35.836,-41.311,-34.882
5625,7695,0.00037,0.034831,0,0,0,0,1.0526,0,1,-360,360,40.529,35.163,-40.519,-34.227
6688,3790,0.0004,0.03524,0,0,0,0,1.0526,0,1,-360,360,-33.561,22,33.567,-21.484
6688,5196,0.00069,0.04525,0,0,0,0,1.0526,0,1,-360,360,77.594,8.2638,-77.556,-5.7575
8894,7768,0.00069,0.04231,0,0,0,0,1.0526,0,1,-360,360,192.51,38.058,-192.27,-22.948
3098,7531,0.00119,0.073146,0,0,0,0,0.9625,0,1,-360,360,76.238,43.327,-76.155,-38.278
3098,7531,0.002764,0.071607,0,0,0,0,0.9625,0,1,-360,360,78.796,42.484,-78.597,-37.332
9024,6542,0.000742,0.067219,0,0,0,0,0.99436,0,1,-360,360,88.458,-6.0195,-88.403,10.989
9024,6542,0.000793,0.06388,0,0,0,0,0.99842,0,1,-360,360,92.609,-13.174,-92.544,18.474
6069,9192,0.000609,0.046809,0,691,0,0,0.93305,0,1,-360,360,191.59,63.405,-191.37,-46.192
6069,1968,0.00059,0.04521,0,691,0,0,0.91223,0,1,-360,360,213.43,127.96,-213.12,-103.8
8574,2299,0.000559,0.039982,0,0,0,0,0.91952,0,1,-360,360,357.87,151.38,-357.15,-99.722
8574,5587,0.000537,0.045312,0,0,0,0,0.94826,0,1,-360,360,276.35,53.044,-275.96,-20.39
4929,1815,0.000889,0.061549,0,0,0,0,0.99687,0,1,-360,360,122.84,1.0914,-122.71,7.7921
6704,4586,0.000586,0.049031,0,658,0,0,0.92341,0,1,-360,360,289.48,96.201,-289.01,-56.662
2441,3506,0.000417,0.047801,0,658,0,0,0.95241,0,1,-360,360,249.1,97.428,-248.83,-65.968
1367,6826,0.000755,0.05143,0,0,0,0,0.92401,0,1,-360,360,288.19,65.822,-287.64,-27.874
1676,228,0.000733,0.052399,0,658,0,0,0.93499,0,1,-360,360,216.65,54.419,-216.33,-31.264
659,3279,0.00089,0.048632,0,0,0,0,0.987,0,1,-360,360,308.34,67.728,-307.51,-22.075
7180,2168,0.000581,0.043111,0,658,0,0,0.92404,0,1,-360,360,263.54,98.962,-263.13,-68.303
6833,8964,0.000579,0.043272,0,691,0,0,0.901,0,1,-360,360,274.61,161.88,-274.11,-124.16
3659,3242,0.000586,0.049031,0,691,0,0,0.92341,0,1,-360,360,478.6,256.19,-477.28,-146
8181,4427,0.000559,0.049192,0,0,0,0,0.92401,0,1,-360,360,268.13,118.64,-267.72,-82.291
9025,7563,0.000573,0.051129,0,658,0,0,0.93499,0,1,-360,360,324.61,93.672,-324.04,-42.628
2267,5210,0.000417,0.039229,0,724,0,0,0.96706,0,1,-360,360,369.27,114.31,-368.7,-59.838
8179,7279,0.000716,0.04371,0,0,0,0,0.93499,0,1,-360,360,375.22,113.48,-374.24,-54.177
5509,8335,0.00059,0.045662,0,0,0,0,0.95596,0,1,-360,360,297.44,80.179,-296.92,-39.897
5509,1531,0.000603,0.050959,0,0,0,0,0.96813,0,1,-360,360,261.65,44.853,-261.25,-10.615
7762,5155,0.000591,0.045153,0,0,0,0,0.91887,0,1,-360,360,327.13,184.26,-326.43,-131.14
7762,271,0.0006,0.047778,0,691,0,0,0.94898,0,1,-360,360,253.65,67.899,-253.28,-38.577
8329,1445,0.000802,0.05727,0,0,0,0,0.96702,0,1,-360,360,185.56,84.686,-185.25,-62.868
8329,1445,0.000823,0.056059,0,0,0,0,0.96702,0,1,-360,360,189.63,86.386,-189.3,-64.097
2268,2908,0.000523,0.050352,0,724,0,0,0.93462,0,1,-360,360,203.22,94.296,-202.99,-71.85
8847,5776,0.000682,0.049638,0,0,0,0,0.91303,0,1,-360,360,252.22,72.985,-251.82,-44.12
8847,8103,0.00099,0.04736,0,0,0,0,1.0121,0,1,-360,360,39.357,-9.8916,-39.34,10.7
317,2449,0.000616,0.048759,0,658,0,0,0.93305,0,1,-360,360,431.33,89.448,-430.33,-9.8655
89,4495,0.000664,0.045609,0,0,0,0,0.92401,0,1,-360,360,278.88,114.65,-278.36,-78.607
2520,4665,0.000649,0.044862,0,691,0,0,0.93305,0,1,-360,360,302.77,94.632,-302.2,-54.709
5996,8420,0.00067,0.04326,0,724,0,0,0.92341,0,1,-360,360,498.29,268.72,-496.62,-160.6
6999,4008,0.000246,0.02678,0,1382,0,0,1.0157,-0.1301,1,-360,360,327.03,72.155,-326.79,-45.743
4008,5521,0.00131,0.07578,0,0,0,0,1.0455,0,1,-360,360,57.125,0.95916,-57.083,1.4897
4008,5521,0.00128,0.07077,0,0,0,0,1.0455,0,1,-360,360,61.169,0.97813,-61.121,1.644
5055,1450,0.001495,0.059475,0,0,0,0,0.97458,0,1,-360,360,44.875,6.8126,-44.847,-5.7043
5055,9237,0.001453,0.061392,0,0,0,0,0.97458,0,1,-360,360,44.172,6.9803,-44.146,-5.8697
6568,5424,0.001475,0.074554,0,0,0,0,0.98127,0,1,-360,360,86.819,47.245,-86.703,-41.373
6568,5424,0.001309,0.084508,0,0,0,0,0.98127,0,1,-360,360,76.419,42.012,-76.339,-36.831
7572,5954,0.001225,0.083401,0,0,0,0,0.97302,0,1,-360,360,95.558,67.604,-95.419,-58.135
7572,5954,0.001394,0.082574,0,0,0,0,0.97302,0,1,-360,360,96.661,68.067,-96.5,-58.504
3440,4599,0.001415,0.080475,0,0,0,0,0.97302,0,1,-360,360,97.209,55.125,-97.064,-46.907
3440,4599,0.001447,0.078793,0,0,0,0,0.97302,0,1,-360,360,99.326,56.224,-99.172,-47.83
9010,8830,0.001444,0.074683,0,0,0,0,0.98127,0,1,-360,360,103.84,61.83,-103.67,-52.94
9010,8830,0.001475,0.073051,0,0,0,0,0.98127,0,1,-360,360,106.21,63.12,-106.03,-54.031
921,4570,0.001316,0.070415,0,0,0,0,0.97458,0,1,-360,360,14.575,1.5701,-14.572,-1.434
8885,480,0.001056,0.075919,0,0,0,0,1.0526,0,1,-360,360,-106.77,-11.42,106.88,19.621
1263,480,0.001451,0.078431,0,0,0,0,0.90551,0,1,-360,360,-18.199,87.905,18.295,-82.751
1263,480,0.001415,0.075297,0,0,0,0,0.90551,0,1,-360,360,-18.93,91.569,19.031,-86.201
2677,1682,0.001411,0.061844,0,0,0,0,0.97458,0,1,-360,360,69.42,10.417,-69.358,-7.6991
2677,1682,0.001432,0.058938,0,0,0,0,0.97458,0,1,-360,360,72.856,10.822,-72.787,-7.9707
2386,2068,0.00229,0.085231,0,0,0,0,0.97934,0,1,-360,360,15.167,5.7875,-15.161,-5.5898
5160,572,0.001474,0.06058,0,0,0,0,0.97458,0,1,-360,360,81.092,23.358,-81,-19.578
2419,7336,0.001221,0.069631,0,0,0,0,0.98291,0,1,-360,360,94.968,29.474,-94.85,-22.755
2419,7336,0.00119,0.065604,0,0,0,0,0.98291,0,1,-360,360,100.82,31.222,-100.69,-24.09
1668,9145,0.001039,0.045925,0,0,0,0,0.98127,0,1,-360,360,86.93,56.58,-86.835,-52.405
3885,9144,0.000406,0.019067,0,1316,0,0,0.79272,0.15477,1,-360,360,11.818,1238.2,-8.2561,-1070.9
9144,1873,0.001563,0.060356,0,0,0,0,0.98291,0,1,-360,360,142.08,106.72,-141.71,-92.639
9144,1873,0.001459,0.059041,0,0,0,0,0.98291,0,1,-360,360,145.12,109.27,-144.76,-94.876
6046,1098,0.001531,0.068989,0,0,0,0,0.94262,0,1,-360,360,106.1,96.333,-105.87,-85.826
8322,6434,0.000318,0.014328,0,954,0,0,1.0025,0,1,-360,360,-162.09,-360.4,162.52,380.02
2041,6006,0.000246,0.02678,0,954,0,0,1.0157,-0.1301,1,-360,360,266.1,80.03,-265.93,-61.728
8551,6258,0.001646,0.071174,0,0,0,0,0.90551,0,1,-360,360,34.93,123.35,-34.705,-113.65
8551,6258,0.00229,0.087099,0,0,0,0,1.0455,0,1,-360,360,20.781,-73.139,-20.634,78.707
1922,1084,0.001421,0.061107,0,0,0,0,0.97458,0,1,-360,360,127.2,60.33,-126.95,-49.541
9194,3141,0.001573,0.080941,0,0,0,0,0.95694,0,1,-360,360,135.32,75.248,-135.01,-59.245
9194,3141,0.001594,0.078385,0,0,0,0,0.95694,0,1,-360,360,139.8,77.574,-139.46,-61.05
5497,8408,0.001369,0.06454,0,0,0,0,0.97458,0,1,-360,360,72.656,33.744,-72.579,-30.146
5497,8408,0.001348,0.065203,0,0,0,0,0.97458,0,1,-360,360,71.9,33.44,-71.826,-29.878
1143,5082,0.001295,0.071353,0,0,0,0,0.97458,0,1,-360,360,99.076,39.561,-98.944,-32.307
1143,5082,0.001295,0.070826,0,0,0,0,0.97458,0,1,-360,360,99.818,39.842,-99.685,-32.534
1506,4304,0.001441,0.084934,0,0,0,0,0.95694,0,1,-360,360,140.1,91.344,-139.79,-72.691
1506,4304,0.001463,0.083626,0,0,0,0,0.95694,0,1,-360,360,142.34,92.697,-142.01,-73.752
3981,36,0.000448,0.016447,0,724,0,0,1.0025,0,1,-360,360,154.27,104.19,-154.13,-99.133
3981,1641,0.001134,0.053193,0,0,0,0,0.99818,0,1,-360,360,75.71,22.883,-75.648,-19.958
2110,4184,0.001432,0.06454,0,0,0,0,0.97458,0,1,-360,360,144.9,48.121,-144.62,-35.622
665,4028,0.00195,0.11463,0,0,0,0,0.97934,0,1,-360,360,92.982,34.51,-92.81,-24.407
1820,7456,0.001295,0.067067,0,0,0,0,0.97458,0,1,-360,360,51.922,15.415,-51.889,-13.751
4788,8978,0.001242,0.074563,0,0,0,0,0.97458,0,1,-360,360,-36.427,-2.4888,36.442,3.4146
7455,3505,0.00036,0.042469,0,691,0,0,1.0522,0,1,-360,360,-105.03,72.127,105.08,-65.665
1199,5962,0.001278,0.05335,0,0,0,0,0.97302,0,1,-360,360,146.24,88.438,-145.92,-75.213
6775,5438,0.000503,0.028047,0,0,0,0,0.97713,0.026068,1,-360,360,72.801,13.349,-72.776,-11.969
6775,5438,0.000503,0.039314,0,0,0,0,0.97713,-0.11285,1,-360,360,58.73,9.8372,-58.714,-8.5846
3433,4540,0.000333,0.021103,0,691,0,0,0.99559,0,1,-360,360,122.96,50.924,-122.9,-47.442
8905,4631,0.00044,0.031706,0,0,0,0,0.97713,0.026068,1,-360,360,253.51,81.41,-253.23,-61.297
3494,5807,0.000164,0.013858,0,1185,0,0,1.0196,0,1,-360,360,463.16,5.7182,-462.82,22.755
4938,2987,0.000353,0.025975,0,921,0,0,0.93757,0,1,-360,360,409.46,183.74,-408.87,-140.54
1557,3569,0.000159,0.016667,0,1185,0,0,0.93757,0,1,-360,360,457.05,431.08,-456.54,-377.59
3277,2487,0.000273,0.017971,0,987,0,0,0.95694,0.066854,1,-360,360,404.22,274.6,-403.68,-238.75
1369,6520,0.000289,0.02558,0,691,0,0,1.0301,-0.15329,1,-360,360,-266.68,-87.733,266.9,107.5
1679,381,0.000469,0.030842,0,0,0,0,1.0971,0,1,-360,360,-37.719,-32.925,37.732,33.803
4201,7219,0.000352,0.020852,0,691,0,0,1.0112,0,1,-360,360,118.22,-14.635,-118.17,17.458
4830,4176,0.000375,0.018768,0,691,0,0,1.0112,0,1,-360,360,253.22,-39.615,-252.98,51.512
6666,2191,0.000537,0.028553,0,691,0,0,1.0132,0,1,-360,360,2.6246,-12.42,-2.6237,12.464
6666,2191,0.000537,0.028002,0,691,0,0,1.0132,0,1,-360,360,2.6715,-12.665,-2.6707,12.71
1653,3973,0.000622,0.033296,0,0,0,0,0.95694,0,1,-360,360,-80.524,66.857,80.585,-63.6
1653,3973,0.000622,0.034627,0,0,0,0,0.95694,0.076921,1,-360,360,-81.729,64.417,81.789,-61.068
2716,382,0.00072,0.026242,0,0,0,0,0.95713,0,1,-360,360,15.974,66.86,-15.945,-65.792
2716,382,0.000644,0.029735,0,0,0,0,0.95713,0,1,-360,360,13.758,59.095,-13.738,-58.151
611,5905,0.000188,0.016506,0,954,0,0,0.97948,0,1,-360,360,235.64,58.778,-235.54,-49.792
2153,6014,0.000259,0.027074,0,0,0,0,1.0025,0,1,-360,360,277.66,54.264,-277.48,-35.09
3290,291,0.000437,0.02611,0,0,0,0,1.0479,0,1,-360,360,305.08,-33.874,-304.69,57.168
5343,3340,0.000446,0.025573,0,0,0,0,1.0479,0,1,-360,360,309.23,-15.535,-308.82,39.012
1884,2588,0.00032,0.02243,0,0,0,0,1.0342,0,1,-360,360,275.07,-0.02193,-274.84,16.104
7035,6171,0.000716,0.032505,0,0,0,0,0.96395,0,1,-360,360,176.16,105.39,-175.89,-92.966
7035,6171,0.00056,0.04105,0,0,0,0,0.96548,0,1,-360,360,138.53,80.228,-138.4,-70.658
7035,6171,0.00057,0.040211,0,0,0,0,0.96548,0,1,-360,360,141.46,81.826,-141.32,-72.056
7102,7711,0.000443,0.034282,0,724,0,0,0.95729,0,1,-360,360,262.12,60.027,-261.85,-38.526
4645,7711,0.000407,0.0336,0,724,0,0,0.95729,0,1,-360,360,266.32,61.043,-266.05,-39.283
8553,3860,0.00083,0.06663,0,0,0,0,1.0542,0,1,-360,360,31.452,-21.994,-31.441,22.933
6584,6715,0.00066,0.04694,0,0,0,0,1.1012,0,1,-360,360,-14.563,-135.72,14.697,145.23
9037,6715,0.000298,0.012803,0,1547,0,0,1.1101,0,1,-360,360,-573.54,-236.94,574.72,287.23
4334,818,0.000447,0.03387,0,954,0,0,0.98862,0,1,-360,360,152.48,125.41,-152.33,-113.87
4334,7299,0.000399,0.010683,0,790,0,0,1.0311,0,1,-360,360,174.86,92.786,-174.71,-88.806
1079,7198,0.00046,0.03669,0,724,0,0,0.92693,0,1,-360,360,359.61,178.91,-359,-129.62
6847,98,0.000808,0.04562,0,0,0,0,0.93758,0,1,-360,360,242.64,100.11,-242.17,-73.495
6847,98,0.000438,0.03862,0,724,0,0,0.93308,0,1,-360,360,287.43,135.47,-287.06,-102.77
1493,2895,0.000495,0.033881,0,724,0,0,0.95729,0,1,-360,360,514.84,159.54,-513.55,-70.955
491,8934,0.000504,0.031781,0,0,0,0,1.058,0,1,-360,360,-122.98,-87.343,123.1,94.926
7545,6173,0.000669,0.032368,0,0,0,0,1.0672,0,1,-360,360,-125.59,-103.21,125.78,112.29
6538,1944,0.000283,0.012832,0,790,0,0,1.0311,0,1,-360,360,-66.803,48.266,66.821,-47.448
8333,1962,0.000292,0.01188,0,790,0,0,1.0311,0,1,-360,360,-67.163,51.543,67.183,-50.744
7135,629,0.000398,0.034511,0,691,0,0,0.98208,0,1,-360,360,415.38,80.73,-414.73,-24.017
6485,4424,0.000476,0.03161,0,724,0,0,0.95729,0,1,-360,360,423.2,158.98,-422.34,-102.36
6485,7189,0.000457,0.030901,0,724,0,0,0.95729,0,1,-360,360,430.7,162.15,-429.85,-104.79
4849,7500,0.00037,0.03817,0,724,0,0,0.98208,0,1,-360,360,353.04,42.34,-352.61,1.7876
4849,4702,0.000309,0.035711,0,724,0,0,0.98208,0,1,-360,360,377.53,45.628,-377.12,1.5924
8336,1067,0.000476,0.031631,0,889,0,0,0.96968,0,1,-360,360,556.57,107.25,-555.18,-15.059
4535,4789,0.000447,0.035271,0,724,0,0,0.95729,0,1,-360,360,438.26,99.948,-437.48,-38.2
1268,5440,0.000409,0.036341,0,724,0,0,0.90771,0,1,-360,360,407.71,198.91,-407.03,-137.67
6222,5142,0.000757,0.064121,0,0,0,0,1.042,0,1,-360,360,-79.807,-11.048,79.854,15.01
7483,6978,0.00039,0.018483,0,856,0,0,0.94598,-0.090668,1,-360,360,91.11,246.47,-90.891,-236.1
8193,2196,0.000515,0.03175,0,691,0,0,1.0025,0,1,-360,360,167.63,38.996,-167.49,-30.433
8193,2196,0.000408,0.036729,0,691,0,0,0.98847,0,1,-360,360,147.28,77.996,-147.18,-68.966
2532,3606,0.00055,0.038349,0,0,0,0,0.97783,0,1,-360,360,166.16,162.13,-165.92,-145.54
1663,3944,0.000209,0.016646,0,1185,0,0,0.94776,0,1,-360,360,411.76,460.46,-411.1,-407.7
1663,397,0.000249,0.015313,0,1185,0,0,0.97541,0,1,-360,360,552.9,232.72,-552.11,-184.23
8855,1624,0.000159,0.018964,0,1185,0,0,0.9624,0,1,-360,360,372.96,191.62,-372.72,-163.11
7617,1346,0.000298,0.029295,0,790,0,0,1.0859,-0.1697,1,-360,360,230.29,-200.79,-229.99,230.03
1994,8916,0.00046,0.03512,0,724,0,0,1.0193,0,1,-360,360,137.47,0.077537,-137.39,6.1643
1994,6586,0.000328,0.017373,0,790,0,0,1.0166,0,1,-360,360,225.37,44.18,-225.21,-35.607
7914,1627,0.00033,0.038031,0,724,0,0,1.0278,0,1,-360,360,169.56,5.2686,-169.47,5.062
7914,1627,0.00034,0.037211,0,724,0,0,1.0278,0,1,-360,360,173.3,5.305,-173.21,5.2532
3116,8216,0.000242,0.032753,0,1185,0,0,1.0623,-0.11497,1,-360,360,258.2,-101.8,-258,128.84
3116,5779,0.000451,0.034969,0,724,0,0,1.0317,0,1,-360,360,196.3,-89.191,-196.09,105.63
6470,4466,0.00055,0.0343,0,724,0,0,0.96491,0,1,-360,360,189.02,161.94,-188.71,-142.69
6965,8955,0.000264,0.015752,0,1185,0,0,1.0025,0,1,-360,360,257.55,160.11,-257.32,-146.49
4121,7451,0.000445,0.035961,0,724,0,0,0.94116,0,1,-360,360,268.43,277.53,-267.87,-232.02
6413,167,0.0005,0.0343,0,724,0,0,0.89364,0,1,-360,360,366.07,453.89,-364.83,-368.56
8687,8427,3.1e-05,0.002125,0,0,0,0,0.99994,0.011109,1,-360,360,-1744.4,236.38,1745.3,-172.59
2176,5152,0.000423,0.033381,0,757,0,0,0.94489,0,1,-360,360,275.95,156.04,-275.59,-127.23
7731,417,0.000426,0.017209,0,921,0,0,1.0025,0,1,-360,360,209.03,-17.93,-208.85,25.227
1823,8123,0.000416,0.031501,0,724,0,0,0.96968,0,1,-360,360,207.8,148.57,-207.55,-130.02
8759,3479,0.000203,0.019723,0,1185,0,0,1.0231,-0.036838,1,-360,360,267.21,39.265,-267.06,-24.971
5491,5673,0.000187,0.025917,0,1185,0,0,0.94582,-0.090914,1,-360,360,288.42,105.98,-288.27,-85.325
5491,5673,0.000198,0.025388,0,1185,0,0,0.94582,-0.090914,1,-360,360,294.49,108.01,-294.33,-86.931
1485,6603,0.00024,0.016571,0,1185,0,0,0.98877,0,1,-360,360,413.21,102.85,-412.79,-74.037
2429,8516,0.0005,0.0343,0,724,0,0,1.0124,0,1,-360,360,256.86,103.42,-256.52,-79.574
3160,8552,0.000216,0.016549,0,1185,0,0,1.0166,0,1,-360,360,351.36,85.673,-351.09,-65.234
6164,8033,0.000184,0.018745,0,1185,0,0,1.0231,-0.036838,1,-360,360,222.28,43.913,-222.19,-35.001
8899,1508,0.000348,0.017003,0,790,0,0,0.96733,-0.0579,1,-360,360,252.08,117.79,-251.85,-106.53
9160,5324,0.000239,0.015483,0,1185,0,0,0.98849,-0.023724,1,-360,360,522.21,71.305,-521.61,-32.009
7116,1657,0.000216,0.018022,0,1185,0,0,1.0025,0,1,-360,360,388.13,3.3158,-387.81,23.103
7116,8778,0.000173,0.017112,0,1185,0,0,1.0166,0,1,-360,360,391.19,-40.733,-390.92,67.22
7803,7620,0.000179,0.017308,0,1185,0,0,1.0163,-0.024392,1,-360,360,287.36,31.834,-287.22,-17.77
7803,7620,0.000209,0.016741,0,1185,0,0,1.0163,-0.024392,1,-360,360,297.16,32.275,-296.98,-17.735
4501,1497,0.000274,0.016144,0,1185,0,0,1.0163,-0.024392,1,-360,360,511.72,112.75,-510.98,-69.388
8388,1773,0.000476,0.030991,0,724,0,0,0.94489,0,1,-360,360,194.18,237.38,-193.79,-211.61
6343,3155,0.00022,0.03264,0,1185,0,0,1.0623,-0.11497,1,-360,360,124.15,-112.36,-124.09,122.12
4670,7006,0.000615,0.029917,0,0,0,0,1.0409,0,1,-360,360,-193.66,30.351,193.87,-19.924
4670,7006,0.000634,0.029307,0,0,0,0,1.0544,0,1,-360,360,-196.15,-16.646,196.38,27.217
2192,4218,0.00044,0.03688,0,757,0,0,1.0025,0,1,-360,360,339.16,110.38,-338.7,-71.118
511,2852,0.000246,0.030366,0,954,0,0,1.0157,-0.1301,1,-360,360,3.3077,3.8045,-3.3077,-3.7977
7934,6621,0.00021,0.022916,0,954,0,0,0.97634,-0.045364,1,-360,360,180.47,195.29,-180.35,-182.31
7934,6621,0.00021,0.021219,0,954,0,0,0.97634,-0.045364,1,-360,360,195.05,210.76,-194.91,-196.75
4732,5584,0.000687,0.037873,0,0,0,0,1.0278,0,1,-360,360,33.119,1.5139,-33.112,-1.119
2932,5584,0.000697,0.03705,0,0,0,0,1.0278,0,1,-360,360,47.147,-0.45785,-47.132,1.2402
1601,5880,0.000258,0.015179,0,954,0,0,1.0315,0,1,-360,360,138.84,6.6792,-138.8,-3.9307
1601,5880,0.000218,0.015068,0,954,0,0,1.0314,0,1,-360,360,139.87,7.5428,-139.83,-4.7726
3057,7741,0.00069,0.03981,0,0,0,0,1.1259,0,1,-360,360,10.402,-170.57,-10.192,182.67
2309,8414,0.000243,0.015553,0,954,0,0,0.94628,-0.010988,1,-360,360,0.35879,205.97,-0.27803,-200.8
503,8414,0.000231,0.01967,0,954,0,0,0.99368,0.080858,1,-360,360,-7.1291,-135.27,7.1656,138.38
4498,3189,0.000245,0.011573,0,954,0,0,1.0607,0,1,-360,360,-353.48,-17.612,353.77,31.442
4498,3189,0.000255,0.011329,0,954,0,0,1.0607,0,1,-360,360,-361.1,-17.507,361.42,31.634
197,866,0.000697,0.027473,0,0,0,0,1.0544,0,1,-360,360,48.216,-45.505,-48.188,46.615
197,866,0.000627,0.031139,0,0,0,0,1.0544,0,1,-360,360,42.754,-39.93,-42.735,40.909
7692,4384,0.00203,0.10196,0,0,0,0,0.90083,0,1,-360,360,120.48,69.09,-120.18,-53.853
7692,4384,0.00195,0.10392,0,0,0,0,0.90083,0,1,-360,360,118.14,67.925,-117.86,-52.974
7843,4871,0.00341,0.14911,0,0,0,0,0.97828,0.039847,1,-360,360,48.534,18.318,-48.455,-14.875
6159,2530,0.001812,0.12699,0,0,0,0,0.89161,0.14949,1,-360,360,90.996,77.215,-90.799,-63.399
6159,2530,0.001982,0.12446,0,0,0,0,0.89161,0.14949,1,-360,360,92.975,78.63,-92.75,-64.534
4569,5702,0.00153,0.094124,0,0,0,0,0.93917,0,1,-360,360,109.72,39.64,-109.54,-28.826
4569,5702,0.00156,0.092157,0,0,0,0,0.93917,0,1,-360,360,112.08,40.41,-111.9,-29.366
